,lat,lon,names
41815,43.7926241241,-79.3771500139,East Don River
41816,43.7926156799,-79.3771238995,East Don River
41817,43.7926097689,-79.3771012716,East Don River
41818,43.7926051198,-79.3770803684,East Don River
41819,43.7926013194,-79.3770617994,East Don River
41820,43.7925975093,-79.377042634,East Don River
41821,43.7925945421,-79.3770205717,East Don River
41822,43.7925919975,-79.3769979369,East Don River
41823,43.792591107,-79.3769567096,East Don River
41824,43.792588561,-79.3767574282,East Don River
41825,,,
41826,43.7927216299,-79.3773478836,East Don River
41827,43.7927870437,-79.3774678093,East Don River
41828,43.7928290769,-79.3775581719,East Don River
41829,43.7928723134,-79.3776459973,East Don River
41830,43.7929155376,-79.377722478,East Don River
41831,43.7929638929,-79.3778077583,East Don River
41832,43.7930472413,-79.377932097,East Don River
41833,43.7931439234,-79.3780510161,East Don River
41834,43.7932529461,-79.3781869341,East Don River
41835,43.7932879158,-79.3782294099,East Don River
41836,43.7933105448,-79.3782633989,East Don River
41837,43.7933434954,-79.3783370683,East Don River
41838,43.7933723384,-79.3784079129,East Don River
41839,43.7935659422,-79.3788811663,East Don River
41840,43.7935826077,-79.3789362673,East Don River
41841,43.7936009807,-79.3789973791,East Don River
41842,43.7936225719,-79.3790799817,East Don River
41843,43.7936313964,-79.3791512525,East Don River
41844,43.7936327935,-79.3792297828,East Don River
41845,43.7936300901,-79.3793291599,East Don River
41846,43.7936220696,-79.3795163631,East Don River
41847,43.7936211164,-79.3795684305,East Don River
41848,43.7936233743,-79.3796354773,East Don River
41849,43.7936345893,-79.3796950132,East Don River
41850,43.7936510761,-79.3797432059,East Don River
41851,43.7936757659,-79.3797856911,East Don River
41852,43.7937045722,-79.379831026,East Don River
41853,43.7937313292,-79.3798791858,East Don River
41854,43.7937519264,-79.3799330243,East Don River
41855,43.7937856883,-79.380026041,East Don River
41856,43.7938440152,-79.3801370888,East Don River
41857,43.7939042438,-79.3802163469,East Don River
41858,43.794017311,-79.3803575685,East Don River
41859,43.7940869756,-79.3804396041,East Don River
41860,43.7941469753,-79.3804980741,East Don River
41861,43.7942152656,-79.3805227284,East Don River
41862,43.7942848665,-79.3805352769,East Don River
41863,43.7943441519,-79.3805390855,East Don River
41864,43.7944369523,-79.3805636787,East Don River
41865,43.7944901131,-79.3805895935,East Don River
41866,43.7946328758,-79.3806631092,East Don River
41867,43.7947346899,-79.3807083621,East Don River
41868,43.7947870893,-79.3807206718,East Don River
41869,43.7948245069,-79.3807205974,East Don River
41870,43.7948678931,-79.380703984,East Don River
41871,43.7948948114,-79.380691529,East Don River
41872,43.7949501586,-79.3806562894,East Don River
41873,43.7950036826,-79.3806163438,East Don River
41874,43.7951131635,-79.3805216726,East Don River
41875,43.7951789677,-79.3804843492,East Don River
41876,43.795208899,-79.3804780887,East Don River
41877,43.7952582816,-79.3804717895,East Don River
41878,43.7953159883,-79.3804894692,East Don River
41879,43.7954177825,-79.3805415321,East Don River
41880,43.7954607049,-79.3805807144,East Don River
41881,43.7955278338,-79.3806654165,East Don River
41882,,,
41883,43.8004822501,-79.3073974304,West Highland Creek
41884,43.80041218,-79.3073408368,West Highland Creek
41885,43.8002321397,-79.3074263448,West Highland Creek
41886,43.7999039137,-79.3075866564,West Highland Creek
41887,43.7997525732,-79.3076587487,West Highland Creek
41888,43.7995705206,-79.307746784,West Highland Creek
41889,43.7994214272,-79.3078224349,West Highland Creek
41890,43.7992427714,-79.3079072148,West Highland Creek
41891,43.7989969137,-79.3080352076,West Highland Creek
41892,43.798839958,-79.3081137778,West Highland Creek
41893,43.79876568,-79.3081508745,West Highland Creek
41894,43.7986374954,-79.3082047711,West Highland Creek
41895,43.7984634706,-79.3081528978,West Highland Creek
41896,,,
41897,43.7050279918,-79.3355504787,West Don River
41898,43.7050714795,-79.3355397139,West Don River
41899,43.7050995017,-79.3355343267,West Don River
41900,43.7051242461,-79.3355342591,West Don River
41901,43.7051407475,-79.3355357153,West Don River
41902,43.705157529,-79.3355378656,West Don River
41903,,,
41904,43.7054780963,-79.3338793191,West Don River
41905,43.7053179427,-79.334137634,West Don River
41906,43.7052822857,-79.3341976126,West Don River
41907,43.7052539562,-79.3343697379,West Don River
41908,43.7052364479,-79.3344250755,West Don River
41909,,,
41910,43.7050279918,-79.3355504787,West Don River
41911,43.7050106022,-79.3354509908,West Don River
41912,43.7050004787,-79.335396784,West Don River
41913,43.7049945741,-79.3353656566,West Don River
41914,43.704987824,-79.3353287495,West Don River
41915,43.7049777204,-79.3352883898,West Don River
41916,43.7049684706,-79.3352595794,West Don River
41917,43.7049550309,-79.3352215491,West Don River
41918,43.7049424242,-79.3351869659,West Don River
41919,43.7049331744,-79.3351581432,West Don River
41920,43.7049230874,-79.3351293351,West Don River
41921,43.7049180248,-79.3351016548,West Don River
41922,43.7049112529,-79.3350497469,West Don River
41923,43.7049086999,-79.3350209182,West Don River
41924,43.704908655,-79.3349897624,West Don River
41925,43.7049094398,-79.3349597582,West Don River
41926,43.7049127599,-79.3349401324,West Don River
41927,43.7049185714,-79.3349066651,West Don River
41928,43.7049294039,-79.3348720176,West Don River
41929,43.7049452624,-79.3348396642,West Don River
41930,43.7049694747,-79.3348015306,West Don River
41931,43.7050037331,-79.3347575874,West Don River
41932,43.7050563632,-79.3346951184,West Don River
41933,43.7051006586,-79.3346453902,West Don River
41934,43.705130739,-79.3346129976,West Don River
41935,43.7051474562,-79.3345956303,West Don River
41936,43.7051591541,-79.3345805971,West Don River
41937,43.7051708437,-79.3345598066,West Don River
41938,43.7051875425,-79.3345297585,West Don River
41939,43.7052109076,-79.334484691,West Don River
41940,43.705224258,-79.3344546645,West Don River
41941,43.7052364479,-79.3344250755,West Don River
41942,,,
41943,43.7326131807,-79.294741692,Gatineau Hydro Corridor
41944,43.73261348,-79.2946928191,Gatineau Hydro Corridor
41945,43.732624107,-79.2946057393,Gatineau Hydro Corridor
41946,43.7326340119,-79.2945526377,Gatineau Hydro Corridor
41947,43.732671557,-79.2944580426,Gatineau Hydro Corridor
41948,43.732732924,-79.2943410711,Gatineau Hydro Corridor
41949,43.7327843116,-79.2942358023,Gatineau Hydro Corridor
41950,43.732895522,-79.2940210147,Gatineau Hydro Corridor
41951,43.7329676208,-79.2938806556,Gatineau Hydro Corridor
41952,43.7330504651,-79.2937243327,Gatineau Hydro Corridor
41953,43.7330865585,-79.293678564,Gatineau Hydro Corridor
41954,43.7331303516,-79.2936348916,Gatineau Hydro Corridor
41955,43.7331841681,-79.2936039335,Gatineau Hydro Corridor
41956,43.7332117705,-79.2935915864,Gatineau Hydro Corridor
41957,,,
41958,43.7324147575,-79.295122929,Gatineau Hydro Corridor
41959,43.7325322249,-79.2950684554,Gatineau Hydro Corridor
41960,,,
41961,43.7902687582,-79.3100490261,West Highland Creek
41962,43.7903079841,-79.3102434468,West Highland Creek
41963,43.7903477442,-79.3104182712,West Highland Creek
41964,43.7904004402,-79.3106700431,West Highland Creek
41965,43.7904503732,-79.3109169906,West Highland Creek
41966,43.7905216021,-79.311278161,West Highland Creek
41967,43.7905509497,-79.311438668,West Highland Creek
41968,43.7905760535,-79.3115475978,West Highland Creek
41969,43.7906074607,-79.3116909018,West Highland Creek
41970,43.7906556493,-79.3119402794,West Highland Creek
41971,43.7906996408,-79.3121609801,West Highland Creek
41972,43.7907555042,-79.3124364903,West Highland Creek
41973,43.7907980806,-79.31265112,West Highland Creek
41974,43.7908274075,-79.3128001721,West Highland Creek
41975,43.7908361171,-79.312842019,West Highland Creek
41976,43.7908400461,-79.3128722257,West Highland Creek
41977,43.7908416411,-79.3129008243,West Highland Creek
41978,43.7908413092,-79.312934511,West Highland Creek
41979,43.7908330601,-79.3129925516,West Highland Creek
41980,43.7908302151,-79.3130251775,West Highland Creek
41981,43.7908298867,-79.3130610013,West Highland Creek
41982,43.7908322618,-79.3130933376,West Highland Creek
41983,43.7907906602,-79.3132815649,West Highland Creek
41984,,,
41985,43.7285935684,-79.3040742525,Gatineau Hydro Corridor
41986,43.7286101246,-79.3039972276,Gatineau Hydro Corridor
41987,43.7286249527,-79.3039307962,Gatineau Hydro Corridor
41988,43.7286380814,-79.3038391975,Gatineau Hydro Corridor
41989,43.7286462312,-79.3037521953,Gatineau Hydro Corridor
41990,43.7286527444,-79.3036766429,Gatineau Hydro Corridor
41991,43.7286576237,-79.3036194045,Gatineau Hydro Corridor
41992,43.7286641958,-79.3035781853,Gatineau Hydro Corridor
41993,43.7286724241,-79.3035369608,Gatineau Hydro Corridor
41994,43.7286889486,-79.3034888324,Gatineau Hydro Corridor
41995,43.7287402026,-79.3033742198,Gatineau Hydro Corridor
41996,43.7288080411,-79.3032412564,Gatineau Hydro Corridor
41997,43.7288709244,-79.3031266052,Gatineau Hydro Corridor
41998,43.7289321592,-79.3030165395,Gatineau Hydro Corridor
41999,43.7289768211,-79.302931701,Gatineau Hydro Corridor
42000,43.7290066153,-79.3028743805,Gatineau Hydro Corridor
42001,43.729021493,-79.3028422944,Gatineau Hydro Corridor
42002,43.7290413258,-79.3027918708,Gatineau Hydro Corridor
42003,43.7290545196,-79.3027437653,Gatineau Hydro Corridor
42004,43.7290660582,-79.3026910725,Gatineau Hydro Corridor
42005,43.7290759227,-79.3026383976,Gatineau Hydro Corridor
42006,43.7290840992,-79.3025674193,Gatineau Hydro Corridor
42007,43.7290906432,-79.302510175,Gatineau Hydro Corridor
42008,43.7290988525,-79.3024529251,Gatineau Hydro Corridor
42009,43.7291136797,-79.3023864929,Gatineau Hydro Corridor
42010,43.7291285177,-79.3023315176,Gatineau Hydro Corridor
42011,43.7291516727,-79.3022765025,Gatineau Hydro Corridor
42012,43.7291781351,-79.3022237728,Gatineau Hydro Corridor
42013,43.7291980032,-79.302193954,Gatineau Hydro Corridor
42014,43.7292261427,-79.302148083,Gatineau Hydro Corridor
42015,43.7292592847,-79.3021113561,Gatineau Hydro Corridor
42016,43.729302369,-79.3020723001,Gatineau Hydro Corridor
42017,43.7293620554,-79.3020354733,Gatineau Hydro Corridor
42018,43.7294051804,-79.3020147384,Gatineau Hydro Corridor
42019,43.7294383461,-79.3019917398,Gatineau Hydro Corridor
42020,43.7294764686,-79.3019618606,Gatineau Hydro Corridor
42021,43.7295029784,-79.3019365876,Gatineau Hydro Corridor
42022,43.7295344432,-79.3018930017,Gatineau Hydro Corridor
42023,43.7295758167,-79.3018173206,Gatineau Hydro Corridor
42024,43.7297429276,-79.3015077752,Gatineau Hydro Corridor
42025,43.7299166615,-79.3011821562,Gatineau Hydro Corridor
42026,43.7299977463,-79.3010331063,Gatineau Hydro Corridor
42027,43.7300308224,-79.3009691197,Gatineau Hydro Corridor
42028,43.7300507368,-79.3009246774,Gatineau Hydro Corridor
42029,43.7300667481,-79.3008822713,Gatineau Hydro Corridor
42030,43.7300779933,-79.3008476391,Gatineau Hydro Corridor
42031,43.7300863262,-79.3008101492,Gatineau Hydro Corridor
42032,43.7300887426,-79.3007815417,Gatineau Hydro Corridor
42033,43.730088675,-79.3007427141,Gatineau Hydro Corridor
42034,43.7300866241,-79.3006970784,Gatineau Hydro Corridor
42035,43.73008161,-79.3006555488,Gatineau Hydro Corridor
42036,43.7300740963,-79.3005949488,Gatineau Hydro Corridor
42037,43.7300586296,-79.3005057757,Gatineau Hydro Corridor
42038,43.7299278369,-79.2999005327,Gatineau Hydro Corridor
42039,,,
42040,43.8132477825,-79.2970076202,Finch Corridor
42041,43.8130592192,-79.2977544158,Finch Corridor
42042,43.8128398095,-79.2986318761,Finch Corridor
42043,43.8126945342,-79.2992216366,Finch Corridor
42044,,,
42045,43.8126945342,-79.2992216366,Finch Corridor
42046,43.8126398552,-79.2994436218,Finch Corridor
42047,43.8123218341,-79.3007230861,Finch Corridor
42048,43.8121746357,-79.3013260807,Finch Corridor
42049,43.8121636376,-79.3014303797,Finch Corridor
42050,43.8121174146,-79.3016259938,Finch Corridor
42051,43.8119947656,-79.3016259896,Finch Corridor
42052,43.8119637831,-79.3016256074,Finch Corridor
42053,43.8119197251,-79.3016373876,Finch Corridor
42054,43.8118438217,-79.3016027357,Finch Corridor
42055,43.8108213847,-79.3011254147,Finch Corridor
42056,43.8106624686,-79.3010623892,Finch Corridor
42057,43.8106449755,-79.3010705017,Finch Corridor
42058,43.8106317595,-79.3010897866,Finch Corridor
42059,43.8105962863,-79.3012451008,Finch Corridor
42060,,,
42061,43.7657936602,-79.2373095058,Gatineau Hydro Corridor
42062,43.7657733911,-79.2372514425,Gatineau Hydro Corridor
42063,,,
42064,43.7658445238,-79.2374810072,Gatineau Hydro Corridor
42065,43.7657936602,-79.2373095058,Gatineau Hydro Corridor
42066,,,
42067,43.7284127115,-79.3043451518,Gatineau Hydro Corridor
42068,43.7284327082,-79.3043532791,Gatineau Hydro Corridor
42069,43.72846346,-79.3043658895,Gatineau Hydro Corridor
42070,43.7284675579,-79.3043672912,Gatineau Hydro Corridor
42071,43.7284734111,-79.3043686872,Gatineau Hydro Corridor
42072,43.7284776514,-79.3043690706,Gatineau Hydro Corridor
42073,43.7284820429,-79.3043684481,Gatineau Hydro Corridor
42074,43.7284868738,-79.3043668187,Gatineau Hydro Corridor
42075,43.7284927194,-79.3043637834,Gatineau Hydro Corridor
42076,43.7284972505,-79.3043605414,Gatineau Hydro Corridor
42077,43.7285011854,-79.3043560849,Gatineau Hydro Corridor
42078,43.7285046969,-79.3043514311,Gatineau Hydro Corridor
42079,43.7285073166,-79.304346383,Gatineau Hydro Corridor
42080,43.7285090636,-79.3043415364,Gatineau Hydro Corridor
42081,43.7285109614,-79.3043354729,Gatineau Hydro Corridor
42082,43.728512123,-79.3043304296,Gatineau Hydro Corridor
42083,43.7285316821,-79.3042407589,Gatineau Hydro Corridor
42084,,,
42085,43.7961282177,-79.3088886073,West Highland Creek
42086,43.796152779,-79.308886926,West Highland Creek
42087,43.7976329643,-79.3085772759,West Highland Creek
42088,43.7976620805,-79.3085704848,West Highland Creek
42089,43.797674214,-79.3085704461,West Highland Creek
42090,43.7979272694,-79.3089349053,West Highland Creek
42091,43.7979807961,-79.3090084642,West Highland Creek
42092,43.7980002338,-79.3090217987,West Highland Creek
42093,43.798114403,-79.3090750577,West Highland Creek
42094,43.7982255336,-79.3091844846,West Highland Creek
42095,,,
42096,43.7982255336,-79.3091844846,West Highland Creek
42097,43.7982786351,-79.3093107985,West Highland Creek
42098,43.7983420133,-79.3094681104,West Highland Creek
42099,43.799584301,-79.3111805045,West Highland Creek
42100,,,
42101,43.7299278369,-79.2999005327,Gatineau Hydro Corridor
42102,43.7299133475,-79.2998403286,Gatineau Hydro Corridor
42103,43.7299115563,-79.2998249177,Gatineau Hydro Corridor
42104,43.7299085774,-79.2998046573,Gatineau Hydro Corridor
42105,43.7299044269,-79.2997835815,Gatineau Hydro Corridor
42106,43.7299014437,-79.2997608758,Gatineau Hydro Corridor
42107,43.7299014054,-79.2997389671,Gatineau Hydro Corridor
42108,43.7299013627,-79.2997146379,Gatineau Hydro Corridor
42109,43.7299054322,-79.2996894757,Gatineau Hydro Corridor
42110,43.7299083358,-79.2996667503,Gatineau Hydro Corridor
42111,43.7299153358,-79.2996342796,Gatineau Hydro Corridor
42112,43.7299246786,-79.2995928885,Gatineau Hydro Corridor
42113,43.7299978971,-79.299235263,Gatineau Hydro Corridor
42114,,,
42115,43.7526366738,-79.2576014071,Gatineau Hydro Corridor
42116,43.7526240877,-79.2575493411,Gatineau Hydro Corridor
42117,43.7526051671,-79.2574602092,Gatineau Hydro Corridor
42118,43.7525885531,-79.2573551984,Gatineau Hydro Corridor
42119,43.7525805723,-79.2572719705,Gatineau Hydro Corridor
42120,43.7525772911,-79.2571976519,Gatineau Hydro Corridor
42121,43.7525779668,-79.257147097,Gatineau Hydro Corridor
42122,43.7525793539,-79.2570628379,Gatineau Hydro Corridor
42123,43.7525854258,-79.2569805466,Gatineau Hydro Corridor
42124,43.7525923096,-79.2569160837,Gatineau Hydro Corridor
42125,43.7526015447,-79.2568567521,Gatineau Hydro Corridor
42126,,,
42127,43.7894973818,-79.3066742949,West Highland Creek
42128,43.7895220324,-79.3067573778,West Highland Creek
42129,43.7895475916,-79.3068401969,West Highland Creek
42130,43.7895768146,-79.3069445124,West Highland Creek
42131,43.7896117785,-79.3070691746,West Highland Creek
42132,43.7896521607,-79.3072097363,West Highland Creek
42133,43.7896893021,-79.3073180525,West Highland Creek
42134,43.7897311091,-79.3074550191,West Highland Creek
42135,43.7897636541,-79.3075760863,West Highland Creek
42136,43.7897868798,-79.3076525394,West Highland Creek
42137,43.7898124669,-79.3077576874,West Highland Creek
42138,43.7898310855,-79.3078405296,West Highland Creek
42139,43.7898660398,-79.3080189821,West Highland Creek
42140,43.7899242742,-79.3083121459,West Highland Creek
42141,43.7899778529,-79.3085830091,West Highland Creek
42142,43.7900454189,-79.3089239694,West Highland Creek
42143,43.7901269286,-79.3093254848,West Highland Creek
42144,43.7902224314,-79.309806666,West Highland Creek
42145,43.7902480642,-79.3099405059,West Highland Creek
42146,43.7902596991,-79.3099978745,West Highland Creek
42147,43.7902687582,-79.3100490261,West Highland Creek
42148,,,
42149,43.7355204625,-79.2343969635,McCowan District Park
42150,43.7355861833,-79.2343285072,McCowan District Park
42151,,,
42152,43.7359788552,-79.2339194492,McCowan District Park
42153,43.7359649161,-79.2339751886,McCowan District Park
42154,43.7359496357,-79.2340270482,McCowan District Park
42155,43.7359352815,-79.2340669488,McCowan District Park
42156,43.735924749,-79.2340935493,McCowan District Park
42157,43.7359113237,-79.2341148618,McCowan District Park
42158,43.73589212,-79.2341401848,McCowan District Park
42159,43.7358681128,-79.2341668449,McCowan District Park
42160,43.735840244,-79.2341935345,McCowan District Park
42161,43.735811415,-79.2342175593,McCowan District Park
42162,43.7357796812,-79.2342349677,McCowan District Park
42163,43.7357325438,-79.2342590734,McCowan District Park
42164,43.7356921449,-79.234277836,McCowan District Park
42165,43.7356575217,-79.2342952571,McCowan District Park
42166,43.7355861833,-79.2343285072,McCowan District Park
42167,,,
42168,43.7329857939,-79.238789014,McCowan District Park
42169,43.7330680047,-79.2389516968,McCowan District Park
42170,43.7331307718,-79.2390627865,McCowan District Park
42171,43.7331804331,-79.2391344333,McCowan District Park
42172,43.7332235234,-79.2391863338,McCowan District Park
42173,43.7332692208,-79.239232848,McCowan District Park
42174,43.7333344587,-79.2392828526,McCowan District Park
42175,43.7333944522,-79.2393185298,McCowan District Park
42176,43.7334583194,-79.2393398029,McCowan District Park
42177,43.7335208618,-79.2393485191,McCowan District Park
42178,43.7335920203,-79.2393462367,McCowan District Park
42179,43.7336474997,-79.2393286045,McCowan District Park
42180,43.7336903529,-79.2393081843,McCowan District Park
42181,43.7337354638,-79.2392830742,McCowan District Park
42182,43.7337828018,-79.2392517352,McCowan District Park
42183,43.7338278627,-79.2392126226,McCowan District Park
42184,43.733878555,-79.2391641504,McCowan District Park
42185,43.7339371183,-79.2391016287,McCowan District Park
42186,43.7340485885,-79.2389750331,McCowan District Park
42187,43.7342312648,-79.238752839,McCowan District Park
42188,,,
42189,43.7315438797,-79.2391128249,McCowan District Park
42190,43.7317259822,-79.238926952,McCowan District Park
42191,43.7319300606,-79.2387074912,McCowan District Park
42192,43.7321083821,-79.2385059293,McCowan District Park
42193,43.7322940428,-79.2382941801,McCowan District Park
42194,43.7324392229,-79.2381130935,McCowan District Park
42195,43.7325437106,-79.238003772,McCowan District Park
42196,,,
42197,43.7315438797,-79.2391128249,McCowan District Park
42198,43.7315811321,-79.2391822024,McCowan District Park
42199,43.7316198515,-79.2392396941,McCowan District Park
42200,43.7317499659,-79.2394180178,McCowan District Park
42201,43.7318457025,-79.239563956,McCowan District Park
42202,43.731922053,-79.2396715592,McCowan District Park
42203,43.7319769055,-79.2397541063,McCowan District Park
42204,43.7320107905,-79.2398034765,McCowan District Park
42205,,,
42206,43.7319664384,-79.2399959639,McCowan District Park
42207,43.7319521358,-79.2399367768,McCowan District Park
42208,43.7319520551,-79.2399012998,McCowan District Park
42209,43.7319648572,-79.2398746425,McCowan District Park
42210,43.7319915593,-79.2398331284,McCowan District Park
42211,43.7320107905,-79.2398034765,McCowan District Park
42212,,,
42213,43.7319664384,-79.2399959639,McCowan District Park
42214,43.7320077645,-79.2398937472,McCowan District Park
42215,43.7320305086,-79.2398533425,McCowan District Park
42216,43.7320550968,-79.2398242757,McCowan District Park
42217,43.7320797055,-79.2398002362,McCowan District Park
42218,43.7321025098,-79.2397862841,McCowan District Park
42219,43.7321289682,-79.2397760899,McCowan District Park
42220,43.7321600017,-79.2397709157,McCowan District Park
42221,43.7321910528,-79.2397695274,McCowan District Park
42222,43.7322175456,-79.2397744526,McCowan District Park
42223,43.7322404011,-79.2397869408,McCowan District Park
42224,43.732266946,-79.239810759,McCowan District Park
42225,43.7322971477,-79.2398395887,McCowan District Park
42226,,,
42227,43.7299224471,-79.2405461219,McCowan District Park
42228,43.7298560263,-79.2405814875,McCowan District Park
42229,43.7297901081,-79.24062019,McCowan District Park
42230,43.7297329974,-79.2406568435,McCowan District Park
42231,43.7296949374,-79.2406873324,McCowan District Park
42232,43.729671531,-79.2407137239,McCowan District Park
42233,43.7296393764,-79.2407603737,McCowan District Park
42234,43.7296130632,-79.240798905,McCowan District Park
42235,43.7295706566,-79.2408536921,McCowan District Park
42236,43.7295296943,-79.2408983688,McCowan District Park
42237,43.7294828587,-79.2409450816,McCowan District Park
42238,43.7294433863,-79.2409958092,McCowan District Park
42239,43.7294097508,-79.2410404293,McCowan District Park
42240,43.7293805396,-79.2410911126,McCowan District Park
42241,43.7293557163,-79.2411397537,McCowan District Park
42242,43.7293327114,-79.241208297,McCowan District Park
42243,,,
42244,43.7320107905,-79.2398034765,McCowan District Park
42245,43.7320412971,-79.2397764695,McCowan District Park
42246,43.7320668206,-79.2397549459,McCowan District Park
42247,43.7320978226,-79.2397359309,McCowan District Park
42248,43.7321224599,-79.2397244907,McCowan District Park
42249,43.7321562153,-79.2397129987,McCowan District Park
42250,43.7321772125,-79.2397078803,McCowan District Park
42251,43.7321991159,-79.2397014795,McCowan District Park
42252,43.7322956736,-79.2395915004,McCowan District Park
42253,43.7323576147,-79.239521965,McCowan District Park
42254,43.7323949761,-79.2394852703,McCowan District Park
42255,43.7325691768,-79.2392799657,McCowan District Park
42256,43.7327567012,-79.2390559198,McCowan District Park
42257,43.7329246786,-79.2388612659,McCowan District Park
42258,43.7329857939,-79.238789014,McCowan District Park
42259,,,
42260,43.7299224471,-79.2405461219,McCowan District Park
42261,43.7299790897,-79.2405253464,McCowan District Park
42262,43.730024504,-79.2405029063,McCowan District Park
42263,43.7300640541,-79.2404825148,McCowan District Park
42264,43.7301385453,-79.2404376182,McCowan District Park
42265,43.730188735,-79.2404093605,McCowan District Park
42266,43.7302335926,-79.2403795865,McCowan District Park
42267,43.7302891647,-79.2403432867,McCowan District Park
42268,43.7303574567,-79.2402995461,McCowan District Park
42269,43.730421059,-79.2402558132,McCowan District Park
42270,43.7304759587,-79.2402167355,McCowan District Park
42271,43.7305136083,-79.2401878862,McCowan District Park
42272,43.7306276879,-79.2400801192,McCowan District Park
42273,43.7307971482,-79.2398836438,McCowan District Park
42274,43.7310073945,-79.2396484479,McCowan District Park
42275,43.7312112248,-79.239434033,McCowan District Park
42276,43.7314129237,-79.2392285138,McCowan District Park
42277,43.7315438797,-79.2391128249,McCowan District Park
42278,,,
42279,43.733999135,-79.2383644651,McCowan District Park
42280,43.7342312648,-79.238752839,McCowan District Park
42281,,,
42282,43.7440577135,-79.2407692929,West Highland Creek
42283,43.7440372004,-79.2408450188,West Highland Creek
42284,43.7445371547,-79.2410555598,West Highland Creek
42285,,,
42286,43.7457326992,-79.2415664486,West Highland Creek
42287,43.7458392885,-79.2416089502,West Highland Creek
42288,,,
42289,43.74178267,-79.2673337632,Gatineau Hydro Corridor
42290,43.741796906,-79.2673760569,Gatineau Hydro Corridor
42291,,,
42292,43.74178267,-79.2673337632,Gatineau Hydro Corridor
42293,43.7418491496,-79.2671199608,Gatineau Hydro Corridor
42294,,,
42295,43.741782495,-79.2674556705,Gatineau Hydro Corridor
42296,43.7417448677,-79.2674324504,Gatineau Hydro Corridor
42297,43.7417580782,-79.2673998586,Gatineau Hydro Corridor
42298,43.7417712686,-79.2673662736,Gatineau Hydro Corridor
42299,43.74178267,-79.2673337632,Gatineau Hydro Corridor
42300,,,
42301,43.7526015447,-79.2568567521,Gatineau Hydro Corridor
42302,43.7526203578,-79.2567428311,Gatineau Hydro Corridor
42303,43.7526300068,-79.256683473,Gatineau Hydro Corridor
42304,43.7526416007,-79.2566159983,Gatineau Hydro Corridor
42305,43.7526503262,-79.2565795544,Gatineau Hydro Corridor
42306,43.7526688036,-79.2565363158,Gatineau Hydro Corridor
42307,43.752723347,-79.2564457563,Gatineau Hydro Corridor
42308,43.7529084518,-79.2561564434,Gatineau Hydro Corridor
42309,43.7530799141,-79.2558901073,Gatineau Hydro Corridor
42310,43.7531120844,-79.2558522142,Gatineau Hydro Corridor
42311,43.7531491543,-79.2558156547,Gatineau Hydro Corridor
42312,43.7531910796,-79.2557682843,Gatineau Hydro Corridor
42313,43.7532349121,-79.2556993365,Gatineau Hydro Corridor
42314,43.7532699653,-79.2556331315,Gatineau Hydro Corridor
42315,43.7532777234,-79.2556074696,Gatineau Hydro Corridor
42316,43.7532961951,-79.2555574999,Gatineau Hydro Corridor
42317,43.7533322516,-79.2555101531,Gatineau Hydro Corridor
42318,43.7535269476,-79.2553672138,Gatineau Hydro Corridor
42319,,,
42320,43.7524966268,-79.2583805809,Gatineau Hydro Corridor
42321,43.7525238153,-79.2582466842,Gatineau Hydro Corridor
42322,43.7525421796,-79.25815395,Gatineau Hydro Corridor
42323,43.7525617253,-79.2580920937,Gatineau Hydro Corridor
42324,43.7525834297,-79.2580294835,Gatineau Hydro Corridor
42325,43.7526062433,-79.2579721339,Gatineau Hydro Corridor
42326,43.7526187371,-79.2579381835,Gatineau Hydro Corridor
42327,43.7526317613,-79.2578997108,Gatineau Hydro Corridor
42328,43.7526398837,-79.2578672805,Gatineau Hydro Corridor
42329,43.7526474363,-79.2578250549,Gatineau Hydro Corridor
42330,43.7526517326,-79.2577881324,Gatineau Hydro Corridor
42331,43.7526532766,-79.257743671,Gatineau Hydro Corridor
42332,43.7526515548,-79.2576999803,Gatineau Hydro Corridor
42333,43.7526465539,-79.2576593203,Gatineau Hydro Corridor
42334,43.7526366738,-79.2576014071,Gatineau Hydro Corridor
42335,,,
42336,43.7560120218,-79.2525147207,Gatineau Hydro Corridor
42337,43.7560971862,-79.2523753214,Gatineau Hydro Corridor
42338,43.7562224236,-79.2521735901,Gatineau Hydro Corridor
42339,43.7563422033,-79.2519789341,Gatineau Hydro Corridor
42340,43.7564709939,-79.2517682203,Gatineau Hydro Corridor
42341,43.756513929,-79.2516974937,Gatineau Hydro Corridor
42342,43.7565636008,-79.2516037153,Gatineau Hydro Corridor
42343,43.7566042049,-79.2515042121,Gatineau Hydro Corridor
42344,43.7566323678,-79.2514205939,Gatineau Hydro Corridor
42345,43.7566661794,-79.2513268684,Gatineau Hydro Corridor
42346,43.7567000791,-79.2512777744,Gatineau Hydro Corridor
42347,43.7567340097,-79.2512387764,Gatineau Hydro Corridor
42348,43.7567679685,-79.2512127183,Gatineau Hydro Corridor
42349,43.7568109914,-79.2511866227,Gatineau Hydro Corridor
42350,43.7568528649,-79.2511576507,Gatineau Hydro Corridor
42351,43.7568935787,-79.2511128498,Gatineau Hydro Corridor
42352,43.7569273412,-79.2510586521,Gatineau Hydro Corridor
42353,,,
42354,43.7415816549,-79.2752236011,Gatineau Hydro Corridor
42355,43.7416062969,-79.2751533001,Gatineau Hydro Corridor
42356,43.7416147447,-79.2751007764,Gatineau Hydro Corridor
42357,43.7416199123,-79.275050897,Gatineau Hydro Corridor
